id,title,company,company_slug,location,type,posted,role_category,seniority,culture_values,glassdoor_rating,apply_url,profile_url,jobs_filter_url,post_count,last_posted,status,
733,International Tax Manager,Mistral AI,mistral,Paris,Full-time,3w+ ago,Finance,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/91be2b7d-9278-4cab-b261-c20a82b8e88c?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
734,Labour Legal Counsel,Mistral AI,mistral,Paris,Full-time,1mo ago,Legal,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/98ed73c1-6700-42a4-b36f-8a8305c5f37c?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
735,"Lead Software Engineer, Runtime",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/0593f273-44f5-4c20-a84c-0406d5da6a0b?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
736,"Legal Counsel, Copyright Attorney",Mistral AI,mistral,Paris,Full-time,3w+ ago,Legal,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/0a274090-e9f9-4ed4-a6e0-aac5acdf4248?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
737,"Legal Counsel, Patent Attorney",Mistral AI,mistral,Paris,Full-time,3w+ ago,Legal,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/078e3097-9b9c-48a9-bfd8-92df5a41f931?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
738,Legal Tech & Ops Associate (IP & Licensing Business),Mistral AI,mistral,Palo Alto,Full-time,2mo ago,Legal,Junior / Entry,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/bd69355b-9159-4bad-b52d-b71110e65090?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
739,Licensing Executive,Mistral AI,mistral,Paris,Full-time,2mo ago,Other,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/b84413c1-00a1-4663-8697-aa6548cc87f8?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
740,M&A Tech Engineer,Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/aef81704-b44b-4a42-bdb0-a895cf709df6?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
741,"Machine Learning Engineer, Open-Source Software - Paris/London",Mistral AI,mistral,Paris,Full-time,3w+ ago,ML / AI,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/ef4c26fc-3fdb-4dd2-a64e-95264ee769dd?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
742,Model Behavior Architect,Mistral AI,mistral,Paris,Full-time,3w+ ago,Other,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/4337cebc-b951-4528-98f8-ebcb45db5645?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
743,"Office Manager Lead, America/APAC",Mistral AI,mistral,Palo Alto,Full-time,1mo ago,Operations,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/101bfd72-059b-4064-8f2e-f9646fd56818?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
744,Partner Manager SI - EMEA,Mistral AI,mistral,Paris,Full-time,3w+ ago,Other,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/29aa0964-a859-464b-832c-a12a2154b501?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
745,Partner Solution Architect - ASEAN,Mistral AI,mistral,Singapore,Full-time,3w+ ago,Other,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/fe3542b5-4f99-4d62-af6a-fbdfd13bf0e4?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
746,Partner Solution Architect - EMEA,Mistral AI,mistral,Paris,Full-time,3w+ ago,Other,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/dfb77ba1-727b-454e-a323-e6e0eafec561?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
747,Privacy Legal Counsel,Mistral AI,mistral,Paris,Full-time,3w+ ago,Legal,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/25e20280-bdd6-4dee-9857-9247aeac0067?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
748,"Procurement Lead, Mistral AI",Mistral AI,mistral,Paris,Full-time,3w+ ago,Other,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/4e71696d-b7c9-4848-a13d-a215e8940b19?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
749,"Product Manager, AI Studio",Mistral AI,mistral,Paris,Full-time,3w+ ago,Product,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/6201f9a0-233f-4de3-a8cc-65b75e99370f?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
750,"Product Manager, Audio",Mistral AI,mistral,Paris,Full-time,3w+ ago,Product,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/e769b26a-90e9-4c6f-877c-a145a93f705d?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
751,"Product Manager, Context & Search",Mistral AI,mistral,Paris,Full-time,2mo ago,Product,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/c08c3a0f-9899-4e6c-8195-8b1cc24c56ff?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
752,"Product Manager, Mistral Vibe",Mistral AI,mistral,Paris,Full-time,3w ago,Product,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/650e0e53-dc35-4e61-9b46-6f7ef003d0be?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
753,Research Engineer - Robotics,Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/ef744f52-3ceb-42f1-84f6-1c8bde220eb1?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
754,"Research Engineer, Machine Learning",Mistral AI,mistral,Palo Alto,Full-time,1mo ago,ML / AI,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/bada0014-0f32-4370-b55f-81c5595c7339?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
755,"Research Engineer, Machine Learning - Paris/London/Zurich/Warsaw",Mistral AI,mistral,Paris,Full-time,3w+ ago,ML / AI,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/07447e1d-7900-46d4-b61b-186f2f76847f?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
756,Revenue Recognition Specialist,Mistral AI,mistral,Paris,Full-time,1mo ago,Sales,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/145631ca-34dd-4664-b2b7-86fed4469eea?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
757,SAP Platform Manager,Mistral AI,mistral,Paris,Full-time,1mo ago,Engineering,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/e0ed3178-622f-45b5-99ae-324a1c7f86ce?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
758,"Security Compliance, Lead",Mistral AI,mistral,Paris,Full-time,2mo ago,Legal,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/43cb9106-a7f8-4131-b9b1-3df2f1dd9a03?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
759,Senior AI Deployment Strategist - Paris,Mistral AI,mistral,Paris,Full-time,3w+ ago,Other,Senior,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/0004f890-99d5-47c5-bb67-8f3f76a1e08f?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
760,Senior Compute Legal Counsel,Mistral AI,mistral,Paris,Full-time,3w+ ago,Legal,Senior,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/0d94546e-a15a-4644-8115-0b960f79d973?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
761,Senior Product Marketing Manager,Mistral AI,mistral,Paris,Full-time,3w+ ago,Marketing,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/281f4a57-dbe2-40b5-a35f-e180e15a4f12?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
762,Site Reliability Engineer,Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/6e16e4fa-a60b-4270-a815-06b0450fb597?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
763,Social Media & Content Specialist - Paris,Mistral AI,mistral,Paris,Full-time,5d ago,Marketing,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/592525d7-0837-4002-9b94-42ef2f7c2571?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
764,Software Engineer (CMS & Web),Mistral AI,mistral,Paris,Full-time,1mo ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/c3f5b0a2-0dc0-40a6-9a13-e5962c7c76d4?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
765,Software Engineer (Contractor),Mistral AI,mistral,Paris,Full-time / freelance,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/7ed41b1c-4eb1-4e02-bd15-717e86222a0d?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
766,"Software Engineer,  Frontend",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/305432ef-27ac-4012-a893-a662813ac6e9?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
767,"Software Engineer, Backend (London)",Mistral AI,mistral,London,Full-time,1mo ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/77b8339f-da37-4f38-b554-1d154f72ca8f?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
768,"Software Engineer, Backend (Paris)",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/e76d2957-2bf6-4d8f-90a2-29bf9a927823?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
770,"Software Engineer, Compute Infrastructure",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/d60f6c60-ad5e-4753-af8a-56365b7db8b8?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
771,"Software Engineer, Deployment Infrastructure",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/31364497-4081-454a-b50c-12d15daf6876?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
773,"Software Engineer, DevOps, Research Platform",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/18be2b70-c05d-48e4-82ac-e5cb462c96c0?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
774,"Software Engineer, Enterprise Agents",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/3eef7a1f-cd9d-430e-ac67-9d52534c346a?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
775,"Software Engineer, Knowledge and Search",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/70d5293a-9183-40d9-874a-cc08a14d5de6?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
776,"Software Engineer, Mistral Vibe",Mistral AI,mistral,Paris,Full-time,2mo ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/108dd647-59bd-4077-a840-2a0036404f58?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
777,"Software Engineer, New Grad",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Junior / Entry,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/cf4616fc-977a-475c-bb2e-eb46a2c4a94f?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
778,"Software Engineer, QA",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/03918386-cb56-4e4d-afa8-1f8b7676a4a6?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
779,"Software Engineer, Security",Mistral AI,mistral,Paris,Full-time,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/9f6e6513-fd9e-411b-b558-540bc12b2fe4?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
780,Solution Operations - Paris,Mistral AI,mistral,Paris,Full-time,1w ago,Operations,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/c4f5669e-305b-4e9f-9ae8-10fd50682273?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
781,Strategic Partner Lead - OEM and Neoclouds,Mistral AI,mistral,Palo Alto,Full-time,1mo ago,Other,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/2e48b51e-4872-41ee-833d-f8b57d25cf0d?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
782,"Strategic Partner Lead, SAP",Mistral AI,mistral,Munich,Full-time,1mo ago,Other,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/03e85b97-a91d-46e9-afa4-77945235277a?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
783,Talent Acquisition - EMEA (Contractor),Mistral AI,mistral,Paris,Full-time / freelance,3w+ ago,HR / People,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source Culture",4,https://jobs.lever.co/mistral/b1005559-123a-4207-97c1-60fcd67bef5b?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,
